62,2	0,633	377,5	NAN	
62,3	0,621	371,5	NAN	
62,4	0,615	368	NAN	
62,5	0,6045	364,5	NAN	
62,6	0,591	359	NAN	
62,7	0,585	355,5	NAN	
62,8	0,576	351,5	NAN	
62,9	0,561	346,5	NAN	
63	0,549	341	NAN	
63,1	0,534	335	NAN	
63,2	0,522	329,5	NAN	
63,3	0,5145	325	NAN	
63,4	0,507	322	NAN	
63,5	0,504	319	NAN	
63,6	0,4965	316,5	NAN	
63,7	0,4905	313,5	NAN	
63,8	0,4845	310,5	NAN	
63,9	0,4785	308	NAN	
64	0,4785	306,5	NAN	
64,1	0,4695	304	NAN	
64,2	0,4635	301	NAN	
64,3	0,447	295	NAN	
64,4	0,432	288	NAN	
64,5	0,426	284	NAN	
64,6	0,4215	280,5	NAN	
64,7	0,4125	278	NAN	
64,8	0,405	275,5	NAN	
64,9	0,3975	271	NAN	
65	0,387	265,5	NAN	
65,1	0,3765	261	NAN	
65,2	0,3675	257	NAN	
65,3	0,3615	253,5	NAN	
65,4	0,3555	250,5	NAN	
65,5	0,348	247	NAN	
65,6	0,339	242,5	NAN	
65,7	0,333	239,5	NAN	
65,8	0,327	236,5	NAN	
65,9	0,318	232	NAN	
66	0,306	227	NAN	
66,1	0,2955	221,5	NAN	
66,2	0,2895	219	NAN	
66,3	0,282	215,5	NAN	
66,4	0,2565	204,5	NAN	
66,5	0,2385	195,5	NAN	
66,6	0,2265	188	NAN	
66,7	0,2085	181,5	NAN	
66,8	0,195	174	NAN	
66,9	0,1905	169,5	NAN	
67	0,192	168	NAN	
67,1	0,1905	167	NAN	
67,2	0,186	166,5	NAN	
67,3	0,1815	163,5	NAN	
67,4	0,1605	157	NAN	
67,5	0,1515	150,5	NAN	
67,6	0,1425	146	NAN	
67,7	0,135	141,5	NAN	
67,8	0,129	139	NAN	
67,9	0,117	133	NAN	
68	0,105	127,5	NAN	
68,1	0,0945	122	NAN	
68,2	0,0735	113,5	NAN	
68,3	0,0555	104	NAN	
68,4	0,045	98	NAN	
68,5	0,0315	92	NAN	
68,6	0,021	86	NAN	
68,7	0,0105	80	NAN	
68,8	0,0015	75	NAN	
68,9	0	73	NAN	
69	0,0015	72	NAN	
69,1	0	71,5	NAN	
69,2	0,0015	71	NAN	
69,3	0	71	NAN	
69,4	-0,0015	70,5	NAN	
69,5	0	70,5	NAN	
69,6	0	70,5	NAN	
69,7	0	70,5	NAN	
69,8	0,0015	70,5	NAN	
69,9	0	70,5	NAN	
70	-0,0015	70	NAN	
70,1	0	70,5	NAN	
70,2	0,0015	70,5	NAN	
70,3	0	70	NAN	
70,4	0	70,5	NAN	
70,5	0	70,5	NAN	
70,6	0	70,5	NAN	
70,7	0	70,5	NAN	
70,8	0	70,5	NAN	
70,9	0,0015	70,5	NAN	
71	0,0015	70,5	NAN	
71,1	0,0015	70,5	NAN	
71,2	0	70,5	NAN	
71,3	0,0015	70	NAN	
71,4	0,003	70,5	NAN	
71,5	-0,0015	70,5	NAN	
71,6	-0,0015	70,5	NAN	
71,7	0,0015	70	NAN	
71,8	-0,0015	70,5	NAN	
71,9	-0,0015	70	NAN	
72	0,0015	70	NAN	
72,1	0	70	NAN	
72,2	0	70	NAN	
72,3	-0,0015	70	NAN	
72,4	0	70	NAN	
72,5	-0,0015	70	NAN	
72,6	0	70,5	NAN	
72,7	-0,0015	70,5	NAN	
72,8	0	70,5	NAN	
72,9	-0,0015	70	NAN	
73	-0,0015	70,5	NAN	
73,1	0	70	NAN	
73,2	-0,0015	70	NAN	
73,3	-0,0015	70,5	NAN	
73,4	0	70	NAN	
73,5	0	70	NAN	
73,6	0	70,5	NAN	
73,7	0,0015	70	NAN	
73,8	0	70,5	NAN	
73,9	0	70	NAN	
74	-0,0015	70	NAN	
74,1	0	70	NAN	
74,2	0	70	NAN	
74,3	0,0015	70	NAN	
74,4	0	70	NAN	
74,5	0	70,5	NAN	
74,6	-0,0195	67	NAN	
74,7	-0,0405	57,5	NAN	
74,8	-0,0615	47	NAN	
74,9	-0,0855	36,5	NAN	
75	-0,1035	27	NAN	
75,1	-0,1155	19,5	NAN	
75,2	-0,1305	12,5	NAN	
75,3	-0,147	5	NAN	
75,4	-0,1545	-0,5	NAN	
75,5	-0,1695	-6,5	NAN	
75,6	-0,186	-14,5	NAN	
75,7	-0,1965	-21	NAN	
75,8	-0,2055	-26	NAN	
75,9	-0,219	-32,5	NAN	
76	-0,234	-39	NAN	
76,1	-0,246	-45	NAN	
76,2	-0,2625	-52,5	NAN	
76,3	-0,2775	-59,5	NAN	
76,4	-0,2895	-66	NAN	
76,5	-0,3	-72	NAN	
76,6	-0,315	-79	NAN	
76,7	-0,3225	-82,5	NAN	
76,8	-0,33	-87	NAN	
76,9	-0,3435	-93	NAN	
77	-0,3525	-97,5	NAN	
77,1	-0,3615	-101,5	NAN	
77,2	-0,3675	-105	NAN	
77,3	-0,3855	-112,5	NAN	
77,4	-0,4035	-120,5	NAN	
77,5	-0,4125	-125,5	NAN	
77,6	-0,4215	-131	NAN	
77,7	-0,4365	-136,5	NAN	
77,8	-0,4575	-145,5	NAN	
77,9	-0,4815	-156,5	NAN	
78	-0,4905	-162	NAN	
78,1	-0,4995	-167	NAN	
78,2	-0,51	-172,5	NAN	
78,3	-0,5235	-177,5	NAN	
78,4	-0,552	-189	NAN	
78,5	-0,573	-198,5	NAN	
78,6	-0,585	-206	NAN	
78,7	-0,6015	-213	NAN	
78,8	-0,615	-220	NAN	
78,9	-0,624	-225	NAN	
79	-0,6405	-231,5	NAN	
79,1	-0,6585	-239,5	NAN	
79,2	-0,672	-245,5	NAN	
79,3	-0,6765	-250	NAN	
79,4	-0,7005	-258	NAN	
79,5	-0,714	-265	NAN	
79,6	-0,7335	-273	NAN	
79,7	-0,7485	-280,5	NAN	
79,8	-0,7725	-290	NAN	
79,9	-0,7845	-297	NAN	
80	-0,7995	-303	NAN	
80,1	-0,8145	-310	NAN	
80,2	-0,8295	-316,5	NAN	
80,3	-0,852	-324,5	NAN	
80,4	-0,8715	-334	NAN	
80,5	-0,8805	-339,5	NAN	
80,6	-0,8865	-343	NAN	
80,7	-0,888	-346,5	NAN	
80,8	-0,891	-348	NAN	
80,9	-0,909	-352,5	NAN	
81	-0,9195	-357,5	NAN	
81,1	-0,9315	-363	NAN	
81,2	-0,9435	-368	NAN	
81,3	-0,948	-371	NAN	
81,4	-0,954	-373,5	NAN	
81,5	-0,969	-379	NAN	
81,6	-0,978	-383	NAN	
81,7	-0,981	-385	NAN	
81,8	-0,9885	-388	NAN	
81,9	-0,99	-390	NAN	
82	-0,9915	-391,5	NAN	
82,1	-0,996	-392,5	NAN	
82,2	-1,005	-395,5	NAN	
82,3	-1,0155	-399,5	NAN	
82,4	-1,0305	-404	NAN	
82,5	-1,056	-411,5	NAN	
82,6	-1,068	-418,5	NAN	
82,7	-1,0875	-425	NAN	
82,8	-1,101	-431	NAN	
82,9	-1,125	-439,5	NAN	
83	-1,1505	-449	NAN	
83,1	-1,1715	-457	NAN	
83,2	-1,194	-466,5	NAN	
83,3	-1,212	-474	NAN	
83,4	-1,227	-480,5	NAN	
83,5	-1,251	-488,5	NAN	
83,6	-1,272	-497	NAN	
83,7	-1,2975	-505	NAN	
83,8	-1,3155	-513	NAN	
83,9	-1,344	-521,5	NAN	
84	-1,356	-528,5	NAN	
84,1	-1,365	-533	NAN	
84,2	-1,3695	-536,5	NAN	
84,3	-1,383	-540,5	NAN	
84,4	-1,3965	-544,5	NAN	
84,5	-1,4085	-549	NAN	
84,6	-1,422	-554	NAN	
